8.775, 8.8, 8.825
8.85, 8.875, 8.9
8.925, 8.95, 8.975
9, 9.025, 9.05
9.075, 9.1, 9.125
9.15, 9.175, 9.2
9.225, 9.25, 9.275
9.3, 9.325, 9.35
9.375, 9.4, 9.425
9.45, 9.475, 9.5
9.525, 9.55, 9.575
9.6, 9.625, 9.65
9.675, 9.7, 9.725
9.75, 9.775, 9.8
9.825, 9.85, 9.875
9.9, 9.925, 9.95
9.975, 10, 10.025
10.05, 10.075, 10.1
10.125, 10.15, 10.175
10.2, 10.225, 10.25
10.275, 10.3, 10.325
10.35, 10.375, 10.4
10.425, 10.45, 10.475
10.5, 10.525, 10.55
10.575, 10.6, 10.625
10.65, 10.675, 10.7
10.725, 10.75, 10.775
10.8, 10.825, 10.85
10.875, 10.9, 10.925
10.95, 10.975, 11
11.025, 11.05, 11.075
11.1, 11.125, 11.15
11.175, 11.2, 11.225
11.25, 11.275, 11.3
11.325, 11.35, 11.375
11.4, 11.425, 11.45
11.475, 11.5, 11.525
11.55, 11.575, 11.6
11.625, 11.65, 11.675
11.7, 11.725, 11.75
11.775, 11.8, 11.825
11.85, 11.875, 11.9
11.925, 11.95, 11.975
12, 12.025, 12.05
12.075, 12.1, 12.125
12.15, 12.175, 12.2
12.225, 12.25, 12.275
12.3, 12.325, 12.35
12.375, 12.4, 12.425
12.45, 12.475, 12.5
12.525, 12.55, 12.575
12.6, 12.625, 12.65
12.675, 12.7, 12.725
12.75, 12.775, 12.8
12.825, 12.85, 12.875
12.9, 12.925, 12.95
12.975, 13, 13.025
13.05, 13.075, 13.1
13.125, 13.15, 13.175
13.2, 13.225, 13.25
13.275, 13.3, 13.325
13.35, 13.375, 13.4
13.425, 13.45, 13.475
13.5, 13.525, 13.55
13.575, 13.6, 13.625
13.65, 13.675, 13.7
13.725, 13.75, 13.775
13.8, 13.825, 13.85
13.875, 13.9, 13.925
13.95, 13.975, 14
14.025, 14.05, 14.075
14.1, 14.125, 14.15
14.175, 14.2, 14.225
14.25, 14.275, 14.3
14.325, 14.35, 14.375
14.4, 14.425, 14.45
14.475, 14.5, 14.525
14.55, 14.575, 14.6
14.625, 14.65, 14.675
14.7, 14.725, 14.75
14.775, 14.8, 14.825
14.85, 14.875, 14.9
14.925, 14.95, 14.975
15, 15.025, 15.05
15.075, 15.1, 15.125
15.15, 15.175, 15.2
15.225, 15.25, 15.275
15.3, 15.325, 15.35
15.375, 15.4, 15.425
15.45, 15.475, 15.5
15.525, 15.55, 15.575
15.6, 15.625, 15.65
15.675, 15.7, 15.725
15.75, 15.775, 15.8
15.825, 15.85, 15.875
15.9, 15.925, 15.95
15.975, 16, 16.025
16.05, 16.075, 16.1
16.125, 16.15, 16.175
16.2, 16.225, 16.25
16.275, 16.3, 16.325
16.35, 16.375, 16.4
16.425, 16.45, 16.475
16.5, 16.525, 16.55
16.575, 16.6, 16.625
16.65, 16.675, 16.7
16.725, 16.75, 16.775
16.8, 16.825, 16.85
16.875, 16.9, 16.925
16.95, 16.975, 17
17.025, 17.05, 17.075
17.1, 17.125, 17.15
17.175, 17.2, 17.225
17.25, 17.275, 17.3
17.325, 17.35, 17.375
17.4, 17.425, 17.45
17.475, 17.5, 17.525
17.55, 17.575, 17.6
17.625, 17.65, 17.675
17.7, 17.725, 17.75
17.775, 17.8, 17.825
17.85, 17.875, 17.9
17.925, 17.95, 17.975
18, 18.025, 18.05
18.075, 18.1, 18.125
18.15, 18.175, 18.2
18.225, 18.25, 18.275
18.3, 18.325, 18.35
18.375, 18.4, 18.425
18.45, 18.475, 18.5
18.525, 18.55, 18.575
18.6, 18.625, 18.65
18.675, 18.7, 18.725
18.75, 18.775, 18.8
18.825, 18.85, 18.875
18.9, 18.925, 18.95
18.975, 19, 19.025
19.05, 19.075, 19.1
19.125, 19.15, 19.175
19.2, 19.225, 19.25
19.275, 19.3, 19.325
19.35, 19.375, 19.4
19.425, 19.45, 19.475
19.5, 19.525, 19.55
19.575, 19.6, 19.625
19.65, 19.675, 19.7
19.725, 19.75, 19.775
19.8, 19.825, 19.85
19.875, 19.9, 19.925
19.95, 19.975, 20
20.025, 20.05, 20.075
20.1, 20.125, 20.15
20.175, 20.2, 20.225
20.25, 20.275, 20.3
20.325, 20.35, 20.375
20.4, 20.425, 20.45
20.475, 20.5, 20.525
20.55, 20.575, 20.6
20.625, 20.65, 20.675
20.7, 20.725, 20.75
20.775, 20.8, 20.825
20.85, 20.875, 20.9
20.925, 20.95, 20.975
21, 21.025, 21.05
21.075, 21.1, 21.125
21.15, 21.175, 21.2
21.225, 21.25, 21.275
21.3, 21.325, 21.35
21.375, 21.4, 21.425
21.45, 21.475, 21.5
21.525, 21.55, 21.575
21.6, 21.625, 21.65
21.675, 21.7, 21.725
21.75, 21.775, 21.8
21.825, 21.85, 21.875
21.9, 21.925, 21.95
21.975, 22, 22.025
22.05, 22.075, 22.1
22.125, 22.15, 22.175
22.2, 22.225, 22.25
22.275, 22.3, 22.325
22.35, 22.375, 22.4
22.425, 22.45, 22.475
22.5, 22.525, 22.55
22.575, 22.6, 22.625
22.65, 22.675, 22.7
22.725, 22.75, 22.775
22.8, 22.825, 22.85
22.875, 22.9, 22.925
22.95, 22.975, 23
23.025, 23.05, 23.075
23.1, 23.125, 23.15
23.175, 23.2, 23.225
23.25, 23.275, 23.3
23.325, 23.35, 23.375
23.4, 23.425, 23.45
23.475, 23.5, 23.525
23.55, 23.575, 23.6
23.625, 23.65, 23.675
23.7, 23.725, 23.75
23.775, 23.8, 23.825
23.85, 23.875, 23.9
23.925, 23.95, 23.975
24, 24.025, 24.05
24.075, 24.1, 24.125
24.15, 24.175, 24.2
24.225, 24.25, 24.275
24.3, 24.325, 24.35
24.375, 24.4, 24.425
24.45, 24.475, 24.5
24.525, 24.55, 24.575
24.6, 24.625, 24.65
24.675, 24.7, 24.725
24.75, 24.775, 24.8
24.825, 24.85, 24.875
24.9, 24.925, 24.95
24.975, 25, 0.0003155974
0.0005571271, 0.0007376263, 0.0008680924
0.0009577823, 0.001014469, 0.001044664
0.001053803, 0.001046412, 0.001026245
0.0009964023, 0.0009594319, 0.0009174178
0.0008720527, 0.0008247016, 0.0007764554
0.000728176, 0.0006805356, 0.000634049
0.0005891015, 0.000545972, 0.0005048527
0.0004658658, 0.0004290769, 0.0003945071
0.0003621422, 0.0003319407, 0.0003038406
0.0002777645, 0.0002536243, 0.0002313249
0.0002107665, 0.0001918477, 0.0001744667
0.0001585231, 0.000143919, 0.0001305594
0.0001183535, 0.0001072144, 9.705984e-05
8.781212e-05, 7.939825e-05, 7.174987e-05
6.480319e-05, 5.849884e-05, 5.278173e-05
4.760085e-05, 4.290907e-05, 3.866295e-05
3.48225e-05, 3.135099e-05, 2.82147e-05
2.538277e-05, 2.282696e-05, 2.052145e-05
1.84427e-05, 1.656923e-05, 1.48815e-05
1.33617e-05, 1.199367e-05, 1.076271e-05
9.6555e-06, 8.659937e-06, 7.765068e-06
6.960971e-06, 6.238663e-06, 5.590022e-06
5.007705e-06, 4.485079e-06, 4.016153e-06
3.59552e-06, 3.218303e-06, 2.880106e-06
2.576965e-06, 2.30531e-06, 2.061925e-06
1.843916e-06, 1.648679e-06, 1.473872e-06
1.317389e-06, 1.177335e-06, 1.052011e-06
9.398871e-07, 8.395916e-07, 7.498924e-07
6.696837e-07, 5.979732e-07, 5.338711e-07
4.765791e-07, 4.253816e-07, 3.796373e-07
3.387712e-07, 3.022685e-07, 2.696678e-07
2.40556e-07, 2.145631e-07, 1.913581e-07
1.706445e-07, 1.521573e-07, 1.356591e-07
1.209377e-07, 1.078032e-07, 9.608599e-08
8.563424e-08, 7.631234e-08, 6.799902e-08
6.058594e-08, 5.397631e-08, 4.808363e-08
4.283066e-08, 3.814841e-08, 3.397526e-08
3.025621e-08, 2.694216e-08, 2.398925e-08
2.135838e-08, 1.901461e-08, 1.69268e-08
1.506716e-08, 1.341087e-08, 1.193583e-08
1.062229e-08, 9.452682e-09, 8.411298e-09
7.484154e-09, 6.65878e-09, 5.924058e-09
5.270077e-09, 4.688006e-09, 4.169972e-09
3.708964e-09, 3.298729e-09, 2.933701e-09
2.608918e-09, 2.319962e-09, 2.062896e-09
1.834216e-09, 1.630799e-09, 1.449866e-09
1.288939e-09, 1.145816e-09, 1.018534e-09
9.053466e-10, 8.046979e-10, 7.152039e-10
6.356327e-10, 5.648878e-10, 5.019935e-10
4.460815e-10, 3.96379e-10, 3.521988e-10
3.129292e-10, 2.78026e-10, 2.470053e-10
2.194365e-10, 1.949365e-10, 1.731649e-10
1.538186e-10, 1.366282e-10, 1.213542e-10
1.077835e-10, 9.57267e-11, 8.501533e-11
7.549968e-11, 6.70466e-11, 5.953776e-11
5.286795e-11, 4.694366e-11, 4.168175e-11
3.700836e-11, 3.285781e-11, 2.917176e-11
2.589834e-11, 2.299146e-11, 2.041019e-11
1.811813e-11, 1.608294e-11, 1.427592e-11
1.267152e-11, 1.124708e-11, 9.982459e-12
8.859761e-12, 7.863093e-12, 6.978335e-12
6.192947e-12, 5.495792e-12, 4.876976e-12
4.327714e-12, 3.840204e-12, 3.407515e-12
3.023495e-12, 2.68268e-12, 2.380217e-12
2.1118e-12, 1.873602e-12, 1.662228e-12
1.474662e-12, 1.308227e-12, 1.160547e-12
1.029512e-12, 9.132492e-13, 8.100958e-13
7.185762e-13, 6.373804e-13, 5.653458e-13
5.014404e-13, 4.447483e-13, 3.944564e-13
3.498435e-13, 3.102691e-13, 2.751652e-13
2.440275e-13, 2.164085e-13, 1.919112e-13
1.701833e-13, 1.509121e-13, 1.338202e-13
1.186616e-13, 1.052179e-13, 9.32954e-14
8.272213e-14, 7.334563e-14, 6.503064e-14
5.765713e-14, 5.111865e-14, 4.532076e-14
4.017968e-14, 3.56211e-14, 3.157911e-14
2.799524e-14, 2.481762e-14, 2.200027e-14
1.950239e-14, 1.72878e-14, 1.532441e-14
1.358375e-14, 1.20406e-14, 1.067256e-14
9.459789e-15, 8.384684e-15, 7.431637e-15
6.586804e-15, 5.837913e-15, 5.17408e-15
4.585655e-15, 4.064081e-15, 3.601771e-15
3.192e-15, 2.828802e-15, 2.506889e-15
2.221574e-15, 1.968701e-15, 1.744583e-15
1.545955e-15, 1.36992e-15, 1.213912e-15
1.075653e-15, 9.531273e-16, 8.445454e-16
7.483221e-16, 6.630523e-16, 5.874902e-16
5.205316e-16, 4.611979e-16, 4.086216e-16
3.620338e-16, 3.207531e-16, 2.841754e-16
2.517654e-16, 2.230486e-16, 1.976047e-16
1.750608e-16, 1.550868e-16, 1.373899e-16
1.217108e-16, 1.078195e-16, 9.551251e-17
8.460917e-17, 7.494954e-17, 6.639187e-17
5.881056e-17, 5.20943e-17, 4.614447e-17
4.087368e-17, 3.620449e-17, 3.206829e-17
2.840428e-17, 2.51586e-17, 2.228353e-17
1.973678e-17, 1.748089e-17, 1.548266e-17
1.371269e-17, 1.214491e-17, 1.075626e-17
9.526277e-18, 8.436846e-18, 7.471919e-18
6.617277e-18, 5.860323e-18, 5.189901e-18
4.596124e-18, 4.070236e-18, 3.604482e-18
3.191989e-18, 2.82667e-18, 2.503135e-18
2.216608e-18, 1.962858e-18, 1.738139e-18
1.53913e-18, 1.362893e-18, 1.206824e-18
1.068616e-18, 9.462256e-19, 8.378447e-19
7.418703e-19, 6.568832e-19, 5.816263e-19
5.149862e-19, 4.559771e-19, 4.037255e-19
3.574581e-19, 3.1649e-19, 2.802145e-19
2.480945e-19, 2.196543e-19, 1.944725e-19
1.72176e-19, 1.524344e-19, 1.349551e-19
1.194791e-19, 1.057768e-19, 9.364507e-20
8.290403e-20, 7.339433e-20, 6.497489e-20
5.752077e-20, 5.092137e-20, 4.507874e-20
3.990613e-20, 3.532675e-20, 3.127261e-20
2.768349e-20, 2.450609e-20, 2.169319e-20
1.920301e-20, 1.699853e-20, 1.504701e-20
1.331941e-20, 1.179008e-20, 1.043625e-20
9.237813e-21, 8.176928e-21, 7.23782e-21
6.406515e-21, 5.670647e-21, 5.019262e-21
4.442667e-21, 3.932279e-21, 3.480499e-21
3.080601e-21, 2.726628e-21, 2.413311e-21
2.13598e-21, 1.890506e-21, 1.673229e-21
1.480914e-21, 1.310693e-21, 1.160029e-21
1.026676e-21, 9.086467e-22, 8.041805e-22
7.117195e-22, 6.298847e-22, 5.574555e-22
4.933513e-22, 4.366157e-22, 3.86402e-22
3.419608e-22, 3.026288e-22, 2.678189e-22
2.370114e-22, 2.097463e-22, 1.856164e-22
1.642614e-22, 1.453623e-22, 1.286368e-22
1.13835e-22, 1.007357e-22, 8.91432e-23
7.888423e-23, 6.980545e-23, 6.177114e-23
5.46612e-23, 4.836931e-23, 4.280139e-23
3.787417e-23, 3.351395e-23, 2.965551e-23
2.624113e-23, 2.321971e-23, 2.054606e-23
1.818015e-23, 1.608659e-23, 1.423402e-23
1.259473e-23, 1.114416e-23, 9.860593e-24
8.724817e-24, 7.719817e-24, 6.830542e-24
6.04367e-24, 5.347413e-24, 4.731341e-24
4.186222e-24, 3.703887e-24, 3.277108e-24
2.899487e-24, 2.565366e-24, 2.269733e-24
2.008158e-24, 1.776719e-24, 1.571944e-24
1.390762e-24, 1.230457e-24, 1.088623e-24
9.631326e-25, 8.521036e-25, 7.538699e-25
6.669573e-25, 5.900616e-25, 5.220286e-25
4.618373e-25, 4.08584e-25, 3.614693e-25
3.197858e-25, 2.829077e-25, 2.502811e-25
2.21416e-25, 1.95879e-25, 1.732864e-25
1.532988e-25, 1.35616e-25, 1.199722e-25
1.061325e-25, 9.388886e-26, 8.305724e-26
7.347485e-26, 6.499767e-26, 5.749827e-26
5.086389e-26, 4.499479e-26, 3.980273e-26
3.520962e-26, 3.114639e-26, 2.755193e-26
2.437217e-26, 2.155929e-26, 1.907096e-26
1.686975e-26, 1.492253e-26, 1.320002e-26
1.167628e-26, 1.032839e-26, 9.136049e-27
8.081321e-27, 7.148325e-27, 6.323016e-27
5.592968e-27, 4.947188e-27, 4.375951e-27
3.870657e-27, 3.423693e-27, 3.02833e-27
2.67861e-27, 2.369267e-27, 2.095639e-27
1.853605e-27, 1.639517e-27, 1.45015e-27
1.282649e-27, 1.134491e-27, 1.003442e-27
8.875275e-28, 7.849996e-28, 6.943128e-28
6.141001e-28, 5.431519e-28, 4.803984e-28
4.248935e-28, 3.758e-28, 3.323776e-28
2.939713e-28, 2.600017e-28, 2.299566e-28
2.033825e-28, 1.798787e-28, 1.590905e-28
1.407041e-28, 1.244422e-28, 1.100593e-28
9.733839e-29, 8.608745e-29, 7.613667e-29
6.733582e-29, 5.955206e-29, 5.266787e-29
4.65793e-29, 4.119444e-29, 3.643195e-29
3.221994e-29, 2.849478e-29, 2.520022e-29
2.228649e-29, 1.970958e-29, 1.743056e-29
1.541501e-29, 1.363247e-29, 1.205602e-29
1.066182e-29, 9.428823e-30, 8.338385e-30
7.374028e-30, 6.521178e-30, 5.766944e-30
5.099926e-30, 4.510041e-30, 3.988371e-30
3.527029e-30, 3.11904e-30, 2.758235e-30
2.439159e-30, 2.156987e-30, 1.907451e-30
1.686777e-30, 1.491628e-30, 1.319052e-30
1.166438e-30, 1.031478e-30, 9.1213e-31
8.065887e-31, 7.132569e-31, 6.307226e-31
5.577369e-31, 4.931952e-31, 4.361209e-31
3.856501e-31, 3.410191e-31, 3.015521e-31
2.666519e-31, 2.357901e-31, 2.084995e-31
1.843669e-31, 1.63027e-31, 1.441567e-31
1.274702e-31, 1.127148e-31, 9.966715e-32
8.812958e-32, 7.792736e-32, 6.890597e-32
6.092876e-32, 5.38749e-32, 4.763753e-32
4.212217e-32, 3.724524e-32, 3.293287e-32
2.91197e-32, 2.574797e-32, 2.276657e-32
2.013034e-32, 1.779931e-32, 1.573816e-32
1.391565e-32, 1.230415e-32, 1.087923e-32
9.619308e-33, 8.505269e-33, 7.520228e-33
6.64925e-33, 5.87913e-33, 5.19819e-33
4.596105e-33, 4.063745e-33, 3.593038e-33
3.176843e-33, 2.80885e-33, 2.483477e-33
2.195788e-33, 1.94142e-33, 1.716513e-33
1.517657e-33, 1.341835e-33, 1.186378e-33
1.048929e-33, 9.274014e-34, 8.199515e-34
7.249489e-34, 6.409519e-34, 5.666857e-34
5.010233e-34, 4.42968e-34, 3.916387e-34
3.462563e-34, 3.061319e-34, 2.706564e-34
2.392912e-34, 2.115603e-34, 1.870425e-34
1.653657e-34, 1.462006e-34, 1.292564e-34
1.142756e-34, 1.010308e-34, 8.932092e-35
7.896804e-35, 6.981493e-35, 6.17226e-35
5.456811e-35, 4.82428e-35, 4.265059e-35
3.770652e-35, 3.333548e-35, 2.947106e-35
2.605457e-35, 2.303408e-35, 2.03637e-35
1.800285e-35, 1.591567e-35, 1.407044e-35
1.24391e-35, 1.099688e-35, 9.721846e-36
8.594626e-36, 7.598084e-36, 6.717075e-36
5.938206e-36, 5.249636e-36, 4.640899e-36
4.10274e-36, 3.626977e-36, 3.206376e-36
2.834544e-36, 2.505826e-36, 2.215223e-36
1.958317e-36, 1.731201e-36, 1.530422e-36
1.352925e-36, 1.196011e-36, 1.057293e-36
9.346628e-37, 8.262537e-37, 7.304169e-37
6.456947e-37, 5.707982e-37, 5.045881e-37
4.46057e-37, 3.943145e-37, 3.485734e-37
3.081375e-37, 2.723918e-37, 2.407923e-37
2.12858e-37, 1.88164e-37, 1.663344e-37
1.47037e-37, 1.299781e-37, 1.148981e-37
1.015674e-37, 8.97832e-38, 7.936605e-38
7.015741e-38, 6.201709e-38, 5.482117e-38
4.846009e-38, 4.283701e-38, 3.786633e-38
3.347236e-38, 2.95882e-38, 2.61547e-38
2.311959e-38, 2.043664e-38, 1.8065e-38
1.596855e-38, 1.411536e-38, 1.247722e-38
1.102916e-38, 9.749144e-39, 8.617663e-39
7.617484e-39, 6.733374e-39, 5.951864e-39
5.261049e-39, 4.650406e-39, 4.110631e-39
3.6335e-39, 3.211744e-39, 2.838938e-39
2.5094e-39, 2.21811e-39, 1.960629e-39
1.733033e-39, 1.531854e-39, 1.354026e-39
1.196839e-39, 1.057898e-39, 9.350846e-40
8.265271e-40, 7.305711e-40, 6.457538e-40
5.707825e-40, 5.045143e-40, 4.45939e-40
3.941636e-40, 3.483989e-40, 3.079472e-40
2.721917e-40, 2.405873e-40, 2.12652e-40
1.879601e-40, 1.661349e-40, 1.468437e-40
1.297923e-40, 1.147207e-40, 1.01399e-40
8.962412e-41, 7.921643e-41, 7.001721e-41
6.188616e-41, 5.469926e-41, 4.834689e-41
4.273216e-41, 3.776943e-41, 3.338298e-41
2.950591e-41, 2.607907e-41, 2.305019e-41
2.037305e-41, 1.800681e-41, 1.591537e-41
1.406682e-41, 1.243295e-41, 1.098884e-41
9.712447e-42, 8.584297e-42, 7.587173e-42
6.70586e-42, 5.926909e-42, 5.238431e-42
4.629919e-42, 4.092087e-42, 3.616726e-42
3.196579e-42, 2.825235e-42, 2.497026e-42
2.206941e-42, 1.950552e-42, 1.723947e-42
1.523664e-42, 1.346647e-42, 1.190194e-42
1.051916e-42, 9.297012e-43, 8.216845e-43
7.262164e-43, 6.418393e-43, 5.672648e-43
5.013541e-43, 4.431009e-43, 3.916156e-43
3.461119e-43, 3.05895e-43, 2.703507e-43
2.389362e-43, 2.111717e-43, 1.866331e-43
1.649457e-43, 1.457782e-43, 1.288378e-43
1.138659e-43, 1.006336e-43, 8.893892e-44
7.860314e-44, 6.946839e-44, 6.139513e-44
5.426001e-44, 4.795403e-44, 4.238085e-44
3.745532e-44, 3.310219e-44, 2.925494e-44
2.585479e-44, 2.284979e-44, 2.019401e-44
1.784688e-44, 1.577253e-44, 1.393927e-44
1.231906e-44, 1.088716e-44, 9.621684e-45
8.503286e-45, 7.514876e-45, 6.641348e-45
5.869349e-45, 5.18708e-45, 4.584114e-45
4.051232e-45, 3.58029e-45, 3.164088e-45
2.796265e-45, 2.471197e-45, 2.183916e-45
1.930028e-45, 1.705654e-45, 1.507361e-45
1.33212e-45, 1.177249e-45, 1.040382e-45
9.194263e-46, 8.125315e-46, 7.180635e-46
6.345778e-46, 5.607977e-46, 4.955951e-46
4.379727e-46, 3.870496e-46, 3.420467e-46
3.02276e-46, 2.671291e-46, 2.360686e-46
2.086193e-46, 1.843615e-46, 1.629241e-46
1.439793e-46, 1.272371e-46, 1.124416e-46
9.936643e-47, 8.781157e-47, 7.760026e-47
6.857629e-47, 6.060161e-47, 5.355423e-47
4.732633e-47, 4.182261e-47, 3.695889e-47
3.266075e-47, 2.886242e-47, 2.550579e-47
2.253949e-47, 1.991815e-47, 1.760164e-47
1.555452e-47, 1.374548e-47, 1.214681e-47
1.073406e-47, 9.485611e-48, 8.382354e-48
7.407405e-48, 6.545843e-48, 5.784482e-48
5.111671e-48, 4.51711e-48, 3.991699e-48
3.527398e-48, 3.117098e-48, 2.75452e-48
2.434114e-48, 2.150974e-48, 1.900767e-48
1.679663e-48, 1.484276e-48, 1.311616e-48
1.15904e-48, 1.02421e-48, 9.050646e-49
7.997778e-49, 7.067383e-49, 6.245214e-49
5.518683e-49, 4.876666e-49, 4.309333e-49
3.807996e-49, 3.36498e-49, 2.973499e-49
2.62756e-49, 2.321865e-49, 2.051732e-49
1.813025e-49, 1.602088e-49, 1.415691e-49
1.250979e-49, 1.10543e-49, 9.768135e-50
8.631606e-50, 7.627303e-50, 6.739844e-50
5.955637e-50, 5.262668e-50, 4.650325e-50
4.109226e-50, 3.631083e-50, 3.208573e-50
2.835222e-50, 2.505311e-50, 2.213787e-50
1.956183e-50, 1.728552e-50, 1.527408e-50
1.349668e-50, 1.19261e-50, 1.053827e-50
9.311936e-51, 8.228297e-51, 7.270753e-51
6.424633e-51, 5.676972e-51, 5.016313e-51
4.432533e-51, 3.916687e-51, 3.46087e-51
3.058096e-51, 2.702194e-51, 2.387709e-51
2.109822e-51, 1.864273e-51, 1.647301e-51
1.455579e-51, 1.286169e-51, 1.136475e-51
1.004203e-51, 8.873241e-52, 7.84048e-52
6.927915e-52, 6.121557e-52, 5.409048e-52
4.779464e-52, 4.223156e-52, 3.731596e-52
3.297247e-52, 2.913453e-52, 2.574328e-52
2.274676e-52, 2.0099e-52, 1.775943e-52
1.569217e-52, 1.386553e-52, 1.225151e-52
1.082536e-52, 9.565208e-53, 8.451739e-53
7.467879e-53, 6.598542e-53, 5.830398e-53
5.151669e-53, 4.551948e-53, 4.022037e-53
3.553812e-53, 3.140092e-53, 2.774532e-53
2.451527e-53, 2.166123e-53, 1.913944e-53
1.691121e-53, 1.494238e-53, 1.320275e-53
1.166564e-53, 1.030748e-53, 9.107427e-54
8.047084e-54, 7.110185e-54, 6.282359e-54
5.55091e-54, 4.904618e-54, 4.333569e-54
3.829004e-54, 3.383183e-54, 2.989267e-54
2.641213e-54, 2.333682e-54, 2.061957e-54
1.821868e-54, 1.609733e-54, 1.422297e-54
1.256685e-54, 1.110356e-54, 9.810638e-55
8.668262e-55, 7.658899e-55, 6.767062e-55
5.97907e-55, 5.28283e-55, 4.667659e-55
4.12412e-55, 3.643871e-55, 3.219543e-55
2.844625e-55, 2.513364e-55, 2.220677e-55
